date_id,day_of_week,month_name,year
D2378,Saturday,11,1997
D2379,Sunday,11,1997
D2380,Thursday,11,1997
D2381,Tuesday,11,1997
D2382,Wednesday,11,1997
D2383,Friday,10,1997
D2384,Monday,10,1997
D2385,Saturday,10,1997
D2386,Sunday,10,1997
D2387,Thursday,10,1997
D2388,Tuesday,10,1997
D2389,Wednesday,10,1997
D2390,Friday,9,1997
D2391,Monday,9,1997
D2392,Saturday,9,1997
D2393,Sunday,9,1997
D2394,Thursday,9,1997
D2395,Tuesday,9,1997
D2396,Wednesday,9,1997
D2397,Friday,8,1997
D2398,Monday,8,1997
D2399,Saturday,8,1997
D2400,Sunday,8,1997
D2401,Thursday,8,1997
D2402,Tuesday,8,1997
D2403,Wednesday,8,1997
D2404,Friday,7,1997
D2405,Monday,7,1997
D2406,Saturday,7,1997
D2407,Sunday,7,1997
D2408,Thursday,7,1997
D2409,Tuesday,7,1997
D2410,Wednesday,7,1997
D2411,Friday,6,1997
D2412,Monday,6,1997
D2413,Saturday,6,1997
D2414,Sunday,6,1997
D2415,Thursday,6,1997
D2416,Tuesday,6,1997
D2417,Wednesday,6,1997
D2418,Friday,5,1997
D2419,Monday,5,1997
D2420,Saturday,5,1997
D2421,Sunday,5,1997
D2422,Thursday,5,1997
D2423,Tuesday,5,1997
D2424,Wednesday,5,1997
D2425,Friday,4,1997
D2426,Monday,4,1997
D2427,Saturday,4,1997
D2428,Sunday,4,1997
D2429,Thursday,4,1997
D2430,Tuesday,4,1997
D2431,Wednesday,4,1997
D2432,Friday,3,1997
D2433,Monday,3,1997
D2434,Saturday,3,1997
D2435,Sunday,3,1997
D2436,Thursday,3,1997
D2437,Tuesday,3,1997
D2438,Wednesday,3,1997
D2439,Friday,2,1997
D2440,Monday,2,1997
D2441,Saturday,2,1997
D2442,Sunday,2,1997
D2443,Thursday,2,1997
D2444,Tuesday,2,1997
D2445,Wednesday,2,1997
D2446,Friday,1,1997
D2447,Monday,1,1997
D2448,Saturday,1,1997
D2449,Sunday,1,1997
D2450,Thursday,1,1997
D2451,Tuesday,1,1997
D2452,Wednesday,1,1997
D2453,Friday,12,1996
D2454,Monday,12,1996
D2455,Saturday,12,1996
D2456,Sunday,12,1996
D2457,Thursday,12,1996
D2458,Tuesday,12,1996
D2459,Wednesday,12,1996
D2460,Friday,11,1996
D2461,Monday,11,1996
D2462,Saturday,11,1996
D2463,Sunday,11,1996
D2464,Thursday,11,1996
D2465,Tuesday,11,1996
D2466,Wednesday,11,1996
D2467,Friday,10,1996
D2468,Monday,10,1996
D2469,Saturday,10,1996
D2470,Sunday,10,1996
D2471,Thursday,10,1996
D2472,Tuesday,10,1996
D2473,Wednesday,10,1996
D2474,Friday,9,1996
D2475,Monday,9,1996
D2476,Saturday,9,1996
D2477,Sunday,9,1996
D2478,Thursday,9,1996
D2479,Tuesday,9,1996
D2480,Wednesday,9,1996
D2481,Friday,8,1996
D2482,Monday,8,1996
D2483,Saturday,8,1996
D2484,Sunday,8,1996
D2485,Thursday,8,1996
D2486,Tuesday,8,1996
D2487,Wednesday,8,1996
D2488,Friday,7,1996
D2489,Monday,7,1996
D2490,Saturday,7,1996
D2491,Sunday,7,1996
D2492,Thursday,7,1996
D2493,Tuesday,7,1996
D2494,Wednesday,7,1996
D2495,Friday,6,1996
D2496,Monday,6,1996
D2497,Saturday,6,1996
D2498,Sunday,6,1996
D2499,Thursday,6,1996
D2500,Tuesday,6,1996
D2501,Wednesday,6,1996
D2502,Friday,5,1996
D2503,Monday,5,1996
D2504,Saturday,5,1996
D2505,Sunday,5,1996
D2506,Thursday,5,1996
D2507,Tuesday,5,1996
D2508,Wednesday,5,1996
D2509,Friday,4,1996
D2510,Monday,4,1996
D2511,Saturday,4,1996
D2512,Sunday,4,1996
D2513,Thursday,4,1996
D2514,Tuesday,4,1996
D2515,Wednesday,4,1996
D2516,Friday,3,1996
D2517,Monday,3,1996
D2518,Saturday,3,1996
D2519,Sunday,3,1996
D2520,Thursday,3,1996
D2521,Tuesday,3,1996
D2522,Wednesday,3,1996
D2523,Friday,2,1996
D2524,Monday,2,1996
D2525,Saturday,2,1996
D2526,Sunday,2,1996
D2527,Thursday,2,1996
D2528,Tuesday,2,1996
D2529,Wednesday,2,1996
D2530,Friday,1,1996
D2531,Monday,1,1996
D2532,Saturday,1,1996
D2533,Sunday,1,1996
D2534,Thursday,1,1996
D2535,Tuesday,1,1996
D2536,Wednesday,1,1996
D2537,Friday,12,1995
D2538,Monday,12,1995
D2539,Saturday,12,1995
D2540,Sunday,12,1995
D2541,Thursday,12,1995
D2542,Tuesday,12,1995
D2543,Wednesday,12,1995
D2544,Friday,11,1995
D2545,Monday,11,1995
D2546,Saturday,11,1995
D2547,Sunday,11,1995
D2548,Thursday,11,1995
D2549,Tuesday,11,1995
D2550,Wednesday,11,1995
D2551,Friday,10,1995
D2552,Monday,10,1995
D2553,Saturday,10,1995
D2554,Sunday,10,1995
D2555,Thursday,10,1995
D2556,Tuesday,10,1995
D2557,Wednesday,10,1995
D2558,Friday,9,1995
D2559,Monday,9,1995
D2560,Saturday,9,1995
D2561,Sunday,9,1995
D2562,Thursday,9,1995
D2563,Tuesday,9,1995
D2564,Wednesday,9,1995
D2565,Friday,8,1995
D2566,Monday,8,1995
D2567,Saturday,8,1995
D2568,Sunday,8,1995
D2569,Thursday,8,1995
D2570,Tuesday,8,1995
D2571,Wednesday,8,1995
D2572,Friday,7,1995
D2573,Monday,7,1995
D2574,Saturday,7,1995
D2575,Sunday,7,1995
D2576,Thursday,7,1995
D2577,Tuesday,7,1995
D2578,Wednesday,7,1995
D2579,Friday,6,1995
D2580,Monday,6,1995
D2581,Saturday,6,1995
D2582,Sunday,6,1995
D2583,Thursday,6,1995
D2584,Tuesday,6,1995
D2585,Wednesday,6,1995
D2586,Friday,5,1995
D2587,Monday,5,1995
D2588,Saturday,5,1995
D2589,Sunday,5,1995
D2590,Thursday,5,1995
D2591,Tuesday,5,1995
D2592,Wednesday,5,1995
D2593,Friday,4,1995
D2594,Monday,4,1995
D2595,Saturday,4,1995
D2596,Sunday,4,1995
D2597,Thursday,4,1995
D2598,Tuesday,4,1995
D2599,Wednesday,4,1995
D2600,Friday,3,1995
D2601,Monday,3,1995
D2602,Saturday,3,1995
D2603,Sunday,3,1995
D2604,Thursday,3,1995
D2605,Tuesday,3,1995
D2606,Wednesday,3,1995
D2607,Friday,2,1995
D2608,Monday,2,1995
D2609,Saturday,2,1995
D2610,Sunday,2,1995
D2611,Thursday,2,1995
D2612,Tuesday,2,1995
D2613,Wednesday,2,1995
D2614,Friday,1,1995
D2615,Monday,1,1995
D2616,Saturday,1,1995
D2617,Sunday,1,1995
D2618,Thursday,1,1995
D2619,Tuesday,1,1995
D2620,Wednesday,1,1995
D2621,Friday,12,1994
D2622,Monday,12,1994
D2623,Saturday,12,1994
D2624,Sunday,12,1994
D2625,Thursday,12,1994
D2626,Tuesday,12,1994
D2627,Wednesday,12,1994
D2628,Friday,11,1994
D2629,Monday,11,1994
D2630,Saturday,11,1994
D2631,Sunday,11,1994
D2632,Thursday,11,1994
D2633,Tuesday,11,1994
D2634,Wednesday,11,1994
D2635,Friday,10,1994
D2636,Monday,10,1994
D2637,Saturday,10,1994
D2638,Sunday,10,1994
D2639,Thursday,10,1994
D2640,Tuesday,10,1994
D2641,Wednesday,10,1994
D2642,Friday,9,1994
D2643,Monday,9,1994
D2644,Saturday,9,1994
D2645,Sunday,9,1994
D2646,Thursday,9,1994
D2647,Tuesday,9,1994
D2648,Wednesday,9,1994
D2649,Friday,8,1994
D2650,Monday,8,1994
D2651,Saturday,8,1994
D2652,Sunday,8,1994
D2653,Thursday,8,1994
D2654,Tuesday,8,1994
D2655,Wednesday,8,1994
D2656,Friday,7,1994
D2657,Monday,7,1994
D2658,Saturday,7,1994
D2659,Sunday,7,1994
D2660,Thursday,7,1994
D2661,Tuesday,7,1994
D2662,Wednesday,7,1994
D2663,Friday,6,1994
D2664,Monday,6,1994
D2665,Saturday,6,1994
D2666,Sunday,6,1994
D2667,Thursday,6,1994
D2668,Tuesday,6,1994
D2669,Wednesday,6,1994
D2670,Friday,5,1994
D2671,Monday,5,1994
D2672,Saturday,5,1994
D2673,Sunday,5,1994
D2674,Thursday,5,1994
D2675,Tuesday,5,1994
D2676,Wednesday,5,1994
D2677,Friday,4,1994
D2678,Monday,4,1994
D2679,Saturday,4,1994
D2680,Sunday,4,1994
D2681,Thursday,4,1994
D2682,Tuesday,4,1994
D2683,Wednesday,4,1994
D2684,Friday,3,1994
D2685,Monday,3,1994
D2686,Saturday,3,1994
D2687,Sunday,3,1994
D2688,Thursday,3,1994
D2689,Tuesday,3,1994
D2690,Wednesday,3,1994
D2691,Friday,2,1994
D2692,Monday,2,1994
D2693,Saturday,2,1994
D2694,Sunday,2,1994
D2695,Thursday,2,1994
D2696,Tuesday,2,1994
D2697,Wednesday,2,1994
D2698,Friday,1,1994
D2699,Monday,1,1994
D2700,Saturday,1,1994
D2701,Sunday,1,1994
D2702,Thursday,1,1994
D2703,Tuesday,1,1994
D2704,Wednesday,1,1994
D2705,Friday,12,1993
D2706,Monday,12,1993
D2707,Saturday,12,1993
D2708,Sunday,12,1993
D2709,Thursday,12,1993
D2710,Tuesday,12,1993
D2711,Wednesday,12,1993
D2712,Friday,11,1993
D2713,Monday,11,1993
D2714,Saturday,11,1993
D2715,Sunday,11,1993
D2716,Thursday,11,1993
D2717,Tuesday,11,1993
D2718,Wednesday,11,1993
D2719,Friday,10,1993
D2720,Monday,10,1993
D2721,Saturday,10,1993
D2722,Sunday,10,1993
D2723,Thursday,10,1993
D2724,Tuesday,10,1993
D2725,Wednesday,10,1993
D2726,Friday,9,1993
D2727,Monday,9,1993
D2728,Saturday,9,1993
D2729,Sunday,9,1993
D2730,Thursday,9,1993
D2731,Tuesday,9,1993
D2732,Wednesday,9,1993
D2733,Friday,8,1993
D2734,Monday,8,1993
D2735,Saturday,8,1993
D2736,Sunday,8,1993
D2737,Thursday,8,1993
D2738,Tuesday,8,1993
D2739,Wednesday,8,1993
D2740,Friday,7,1993
D2741,Monday,7,1993
D2742,Saturday,7,1993
D2743,Sunday,7,1993
D2744,Thursday,7,1993
D2745,Tuesday,7,1993
D2746,Wednesday,7,1993
D2747,Friday,6,1993
D2748,Monday,6,1993
D2749,Saturday,6,1993
D2750,Sunday,6,1993
D2751,Thursday,6,1993
D2752,Tuesday,6,1993
D2753,Wednesday,6,1993
D2754,Friday,5,1993
D2755,Monday,5,1993
D2756,Saturday,5,1993
D2757,Sunday,5,1993
D2758,Thursday,5,1993
D2759,Tuesday,5,1993
D2760,Wednesday,5,1993
D2761,Friday,4,1993
D2762,Monday,4,1993
D2763,Saturday,4,1993
D2764,Sunday,4,1993
D2765,Thursday,4,1993
D2766,Tuesday,4,1993
D2767,Wednesday,4,1993
D2768,Friday,3,1993
D2769,Monday,3,1993
D2770,Saturday,3,1993
D2771,Sunday,3,1993
D2772,Thursday,3,1993
D2773,Tuesday,3,1993
D2774,Wednesday,3,1993
D2775,Friday,2,1993
D2776,Monday,2,1993
D2777,Saturday,2,1993
D2778,Sunday,2,1993
D2779,Thursday,2,1993
D2780,Tuesday,2,1993
D2781,Wednesday,2,1993
D2782,Friday,1,1993
D2783,Monday,1,1993
D2784,Saturday,1,1993
D2785,Sunday,1,1993
D2786,Thursday,1,1993
D2787,Tuesday,1,1993
D2788,Wednesday,1,1993
D2789,Friday,12,1992
D2790,Monday,12,1992
D2791,Saturday,12,1992
D2792,Sunday,12,1992
D2793,Thursday,12,1992
D2794,Tuesday,12,1992
D2795,Wednesday,12,1992
D2796,Friday,11,1992
D2797,Monday,11,1992
D2798,Saturday,11,1992
D2799,Sunday,11,1992
D2800,Thursday,11,1992
D2801,Tuesday,11,1992
D2802,Wednesday,11,1992
D2803,Friday,10,1992
D2804,Monday,10,1992
D2805,Saturday,10,1992
D2806,Sunday,10,1992
D2807,Thursday,10,1992
D2808,Tuesday,10,1992
D2809,Wednesday,10,1992
D2810,Friday,9,1992
D2811,Monday,9,1992
D2812,Saturday,9,1992
D2813,Sunday,9,1992
D2814,Thursday,9,1992
D2815,Tuesday,9,1992
D2816,Wednesday,9,1992
D2817,Friday,8,1992
D2818,Monday,8,1992
D2819,Saturday,8,1992
D2820,Sunday,8,1992
D2821,Thursday,8,1992
D2822,Tuesday,8,1992
D2823,Wednesday,8,1992
D2824,Friday,7,1992
D2825,Monday,7,1992
D2826,Saturday,7,1992
D2827,Sunday,7,1992
D2828,Thursday,7,1992
D2829,Tuesday,7,1992
D2830,Wednesday,7,1992
D2831,Friday,6,1992
D2832,Monday,6,1992
D2833,Saturday,6,1992
D2834,Sunday,6,1992
D2835,Thursday,6,1992
D2836,Tuesday,6,1992
D2837,Wednesday,6,1992
D2838,Friday,5,1992
D2839,Monday,5,1992
D2840,Saturday,5,1992
D2841,Sunday,5,1992
D2842,Thursday,5,1992
D2843,Tuesday,5,1992
D2844,Wednesday,5,1992
D2845,Friday,4,1992
D2846,Monday,4,1992
D2847,Saturday,4,1992
D2848,Sunday,4,1992
D2849,Thursday,4,1992
D2850,Tuesday,4,1992
D2851,Wednesday,4,1992
D2852,Friday,3,1992
D2853,Monday,3,1992
D2854,Saturday,3,1992
D2855,Sunday,3,1992
D2856,Thursday,3,1992
D2857,Tuesday,3,1992
D2858,Wednesday,3,1992
D2859,Friday,2,1992
D2860,Monday,2,1992
D2861,Saturday,2,1992
D2862,Sunday,2,1992
D2863,Thursday,2,1992
D2864,Tuesday,2,1992
D2865,Wednesday,2,1992
D2866,Friday,1,1992
D2867,Monday,1,1992
D2868,Saturday,1,1992
D2869,Sunday,1,1992
D2870,Thursday,1,1992
D2871,Tuesday,1,1992
D2872,Wednesday,1,1992
D2873,Friday,12,1991
D2874,Monday,12,1991
D2875,Saturday,12,1991
D2876,Sunday,12,1991
D2877,Thursday,12,1991
D2878,Tuesday,12,1991
D2879,Wednesday,12,1991
D2880,Friday,11,1991
D2881,Monday,11,1991
D2882,Saturday,11,1991
D2883,Sunday,11,1991
D2884,Thursday,11,1991
D2885,Tuesday,11,1991
D2886,Wednesday,11,1991
D2887,Friday,10,1991
D2888,Monday,10,1991
D2889,Saturday,10,1991
D2890,Sunday,10,1991
D2891,Thursday,10,1991
D2892,Tuesday,10,1991
D2893,Wednesday,10,1991
D2894,Friday,9,1991
D2895,Monday,9,1991
D2896,Saturday,9,1991
D2897,Sunday,9,1991
D2898,Thursday,9,1991
D2899,Tuesday,9,1991
D2900,Wednesday,9,1991
D2901,Friday,8,1991
D2902,Monday,8,1991
D2903,Saturday,8,1991
D2904,Sunday,8,1991
D2905,Thursday,8,1991
D2906,Tuesday,8,1991
D2907,Wednesday,8,1991
D2908,Friday,7,1991
D2909,Monday,7,1991
D2910,Saturday,7,1991
D2911,Sunday,7,1991
D2912,Thursday,7,1991
D2913,Tuesday,7,1991
D2914,Wednesday,7,1991
D2915,Friday,6,1991
D2916,Monday,6,1991
D2917,Saturday,6,1991
D2918,Sunday,6,1991
D2919,Thursday,6,1991
D2920,Tuesday,6,1991
D2921,Wednesday,6,1991
D2922,Friday,5,1991
D2923,Monday,5,1991
D2924,Saturday,5,1991
D2925,Sunday,5,1991
D2926,Thursday,5,1991
D2927,Tuesday,5,1991
D2928,Wednesday,5,1991
D2929,Friday,4,1991
D2930,Monday,4,1991
D2931,Saturday,4,1991
D2932,Sunday,4,1991
D2933,Thursday,4,1991
D2934,Tuesday,4,1991
D2935,Wednesday,4,1991
D2936,Friday,3,1991
D2937,Monday,3,1991
D2938,Saturday,3,1991
D2939,Sunday,3,1991
D2940,Thursday,3,1991
D2941,Tuesday,3,1991
D2942,Wednesday,3,1991
D2943,Friday,2,1991
D2944,Monday,2,1991
D2945,Saturday,2,1991
D2946,Sunday,2,1991
D2947,Thursday,2,1991
D2948,Tuesday,2,1991
D2949,Wednesday,2,1991
D2950,Friday,1,1991
D2951,Monday,1,1991
D2952,Saturday,1,1991
D2953,Sunday,1,1991
D2954,Thursday,1,1991
D2955,Tuesday,1,1991
D2956,Wednesday,1,1991
D2957,Friday,12,1990
D2958,Monday,12,1990
D2959,Saturday,12,1990
D2960,Sunday,12,1990
D2961,Thursday,12,1990
D2962,Tuesday,12,1990
D2963,Wednesday,12,1990
D2964,Friday,11,1990
D2965,Monday,11,1990
D2966,Saturday,11,1990
D2967,Sunday,11,1990
D2968,Thursday,11,1990
D2969,Tuesday,11,1990
D2970,Wednesday,11,1990
D2971,Friday,10,1990
D2972,Monday,10,1990
D2973,Saturday,10,1990
D2974,Sunday,10,1990
D2975,Thursday,10,1990
D2976,Tuesday,10,1990
D2977,Wednesday,10,1990
D2978,Friday,9,1990
D2979,Monday,9,1990
D2980,Saturday,9,1990
D2981,Sunday,9,1990
D2982,Thursday,9,1990
D2983,Tuesday,9,1990
D2984,Wednesday,9,1990
D2985,Friday,8,1990
D2986,Monday,8,1990
D2987,Saturday,8,1990
D2988,Sunday,8,1990
D2989,Thursday,8,1990
D2990,Tuesday,8,1990
D2991,Wednesday,8,1990
D2992,Friday,7,1990
D2993,Monday,7,1990
D2994,Saturday,7,1990
D2995,Sunday,7,1990
D2996,Thursday,7,1990
D2997,Tuesday,7,1990
D2998,Wednesday,7,1990
D2999,Friday,6,1990
D3000,Monday,6,1990
D3001,Saturday,6,1990
D3002,Sunday,6,1990
D3003,Thursday,6,1990
D3004,Tuesday,6,1990
D3005,Wednesday,6,1990
D3006,Friday,5,1990
D3007,Monday,5,1990
D3008,Saturday,5,1990
D3009,Sunday,5,1990
D3010,Thursday,5,1990
D3011,Tuesday,5,1990
D3012,Wednesday,5,1990
D3013,Friday,4,1990
D3014,Monday,4,1990
D3015,Saturday,4,1990
D3016,Sunday,4,1990
D3017,Thursday,4,1990
D3018,Tuesday,4,1990
D3019,Wednesday,4,1990
D3020,Friday,3,1990
D3021,Monday,3,1990
D3022,Saturday,3,1990
D3023,Sunday,3,1990
D3024,Thursday,3,1990
D3025,Tuesday,3,1990
D3026,Wednesday,3,1990
D3027,Friday,2,1990
D3028,Monday,2,1990
D3029,Saturday,2,1990
D3030,Sunday,2,1990
D3031,Thursday,2,1990
D3032,Tuesday,2,1990
D3033,Wednesday,2,1990
D3034,Friday,1,1990
D3035,Monday,1,1990
D3036,Saturday,1,1990
D3037,Sunday,1,1990
D3038,Thursday,1,1990
D3039,Tuesday,1,1990
D3040,Wednesday,1,1990
D3041,Friday,12,1989
D3042,Monday,12,1989
D3043,Saturday,12,1989
D3044,Sunday,12,1989
D3045,Thursday,12,1989
D3046,Tuesday,12,1989
D3047,Wednesday,12,1989
D3048,Friday,11,1989
D3049,Monday,11,1989
D3050,Saturday,11,1989
D3051,Sunday,11,1989
D3052,Thursday,11,1989
D3053,Tuesday,11,1989
D3054,Wednesday,11,1989
D3055,Friday,10,1989
D3056,Monday,10,1989
D3057,Saturday,10,1989
D3058,Sunday,10,1989
D3059,Thursday,10,1989
D3060,Tuesday,10,1989
D3061,Wednesday,10,1989
D3062,Friday,9,1989
D3063,Monday,9,1989
D3064,Saturday,9,1989
D3065,Sunday,9,1989
D3066,Thursday,9,1989
D3067,Tuesday,9,1989
D3068,Wednesday,9,1989
D3069,Friday,8,1989
D3070,Monday,8,1989
D3071,Saturday,8,1989
D3072,Sunday,8,1989
D3073,Thursday,8,1989
D3074,Tuesday,8,1989
D3075,Wednesday,8,1989
D3076,Friday,7,1989
D3077,Monday,7,1989
D3078,Saturday,7,1989
D3079,Sunday,7,1989
D3080,Thursday,7,1989
D3081,Tuesday,7,1989
D3082,Wednesday,7,1989
D3083,Friday,6,1989
D3084,Monday,6,1989
D3085,Saturday,6,1989
D3086,Sunday,6,1989
D3087,Thursday,6,1989
D3088,Tuesday,6,1989
D3089,Wednesday,6,1989
D3090,Friday,5,1989
D3091,Monday,5,1989
D3092,Saturday,5,1989
D3093,Sunday,5,1989
D3094,Thursday,5,1989
D3095,Tuesday,5,1989
D3096,Wednesday,5,1989
D3097,Friday,4,1989
D3098,Monday,4,1989
D3099,Saturday,4,1989
D3100,Sunday,4,1989
D3101,Thursday,4,1989
D3102,Tuesday,4,1989
D3103,Wednesday,4,1989
D3104,Friday,3,1989
D3105,Monday,3,1989
D3106,Saturday,3,1989
D3107,Sunday,3,1989
D3108,Thursday,3,1989
D3109,Tuesday,3,1989
D3110,Wednesday,3,1989
D3111,Friday,2,1989
D3112,Monday,2,1989
D3113,Saturday,2,1989
D3114,Sunday,2,1989
D3115,Thursday,2,1989
D3116,Tuesday,2,1989
D3117,Wednesday,2,1989
D3118,Friday,1,1989
D3119,Monday,1,1989
D3120,Saturday,1,1989
D3121,Sunday,1,1989
D3122,Thursday,1,1989
D3123,Tuesday,1,1989
D3124,Wednesday,1,1989
